id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2017-189026,2017-07-05,000001,Vente,197000,6,,RUE BAYARD,0920,31000,31555,Toulouse,31,,,31555822AB0705,,,1035,56.13,1101,,,,,,,,2,2,Appartement,56,4,,,,,,1.447598,43.607993
2017-189027,2017-07-11,000001,Vente en l'état futur d'achèvement,183000,12,,RUE BELLOC CITE,1028,31500,31555,Toulouse,31,,,31555834AO0270,,,23,,,,,,,,,,1,2,Appartement,58,3,,,,,,1.474953,43.606935
2017-189028,2017-07-07,000001,Vente en l'état futur d'achèvement,138900,12,,RUE BELLOC CITE,1028,31500,31555,Toulouse,31,,,31555834AO0270,,,14,,,,,,,,,,1,2,Appartement,25,1,,,,,,1.474953,43.606935
2017-189028,2017-07-07,000001,Vente en l'état futur d'achèvement,138900,12,,RUE BELLOC CITE,1028,31500,31555,Toulouse,31,,,31555834AO0270,,,52,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.474953,43.606935
2017-189029,2017-07-07,000001,Vente,109000,42,,RUE DU BEARNAIS,0948,31000,31555,Toulouse,31,,,31555826AB0019,,,22,,58,,,,,,,,2,2,Appartement,53,3,,,,,,1.428596,43.608957
2017-189031,2017-07-06,000001,Vente,447000,28,,AV DES COTTAGES,2340,31400,31555,Toulouse,31,,,31555836AY0319,,,,,,,,,,,,,0,1,Maison,124,5,S,sols,,,448,1.473197,43.584483
2017-189032,2017-07-11,000001,Vente,194000,17,,RUE DE LA CARAVELLE,1690,31500,31555,Toulouse,31,,,31555834AB0150,,,144,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.462205,43.616112
2017-189032,2017-07-11,000001,Vente,194000,17,,RUE DE LA CARAVELLE,1690,31500,31555,Toulouse,31,,,31555834AB0150,,,39,63,,,,,,,,,1,2,Appartement,62,3,,,,,,1.462205,43.616112
2017-189034,2017-07-05,000001,Vente en l'état futur d'achèvement,107880,,,BD ANDRE NETWILLER,0321,31200,31555,Toulouse,31,,,31555831AY0703,,,164,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,30,0,,,,,,1.450984,43.641012
2017-189035,2017-07-07,000001,Vente en l'état futur d'achèvement,101880,,,BD ANDRE NETWILLER,0321,31200,31555,Toulouse,31,,,31555831AY0703,,,16,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,26,0,,,,,,1.450984,43.641012
2017-189036,2017-07-03,000001,Vente,186470,4,,RUE PAUL ESTIVAL,6618,31200,31555,Toulouse,31,,,31555833AD0292,,,165,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.471379,43.633078
2017-189036,2017-07-03,000001,Vente,186470,4,,RUE PAUL ESTIVAL,6618,31200,31555,Toulouse,31,,,31555833AD0292,,,63,,,,,,,,,,1,2,Appartement,87,4,,,,,,1.471379,43.633078
2017-189036,2017-07-03,000001,Vente,186470,4,,RUE PAUL ESTIVAL,6618,31200,31555,Toulouse,31,,,31555833AD0292,,,164,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.471379,43.633078
2017-189037,2017-07-11,000001,Vente,94246,35,,AV MAURICE BOURGES-MAUNOURY,5789,31200,31555,Toulouse,31,,,31555831AV0669,,,92,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.451781,43.635831
2017-189037,2017-07-11,000001,Vente,94246,31,,AV MAURICE BOURGES-MAUNOURY,5789,31200,31555,Toulouse,31,,,31555831AV0669,,,28,63.82,,,,,,,,,1,2,Appartement,63,3,,,,,,1.451781,43.635831
2017-189038,2017-07-04,000001,Vente,75000,203,,RTE DE NARBONNE,6196,31400,31555,Toulouse,31,,,31555839AK0161,,,174,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.463455,43.558334
2017-189038,2017-07-04,000001,Vente,75000,203,,RTE DE NARBONNE,6196,31400,31555,Toulouse,31,,,31555839AK0161,,,68,19.1,,,,,,,,,1,2,Appartement,19,1,,,,,,1.463455,43.558334
2017-189039,2017-07-05,000001,Vente,,,,CHE CARROSSE,1724,31400,31555,Toulouse,31,,,31555837AH0038,,,,,,,,,,,,,0,,,,,S,sols,,,24,1.479653,43.57356
2017-189039,2017-07-05,000001,Vente,,1,,CHE CARROSSE,1724,31400,31555,Toulouse,31,,,31555837AH0151,,,,,,,,,,,,,0,,,,,S,sols,,,2604,1.475109,43.573148
2017-189039,2017-07-05,000001,Vente,,1,,CHE CARROSSE,1724,31400,31555,Toulouse,31,,,31555837AH0160,,,,,,,,,,,,,0,,,,,S,sols,,,2178,1.472863,43.576288
2017-189039,2017-07-05,000001,Vente,,1,,CHE CARROSSE,1724,31400,31555,Toulouse,31,,,31555837AH0162,,,,,,,,,,,,,0,,,,,S,sols,,,9122,1.474428,43.575078
2017-189039,2017-07-05,000001,Vente,,13,,CHE CARROSSE,1724,31400,31555,Toulouse,31,,,31555837AH0165,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,8102,0,S,sols,,,81508,1.477466,43.574072
2017-189039,2017-07-05,000001,Vente,,1,,CHE CARROSSE,1724,31400,31555,Toulouse,31,,,31555837AH0193,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,10000,1.475011,43.576521
2017-189040,2017-07-11,000001,Vente,380000,35,B,CHE COTES PECH DAVID,2336,31400,31555,Toulouse,31,,,31555839AB0512,,,,,,,,,,,,,0,1,Maison,115,4,S,sols,,,712,1.445148,43.571279
2017-189041,2017-07-03,000001,Vente,30000,62,,RUE DU MIDI,5936,31400,31555,Toulouse,31,,,31555838AB0027,,,182,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.460202,43.581823
2017-189041,2017-07-03,000001,Vente,30000,62,,RUE DU MIDI,5936,31400,31555,Toulouse,31,,,31555838AB0027,,,179,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.460202,43.581823
2017-189042,2017-07-03,000001,Vente,75500,20,,AV MAURICE BOURGES-MAUNOURY,5789,31200,31555,Toulouse,31,,,31555831AT0183,,,180,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.450533,43.631915
2017-189042,2017-07-03,000001,Vente,75500,20,,AV MAURICE BOURGES-MAUNOURY,5789,31200,31555,Toulouse,31,,,31555831AT0183,,,100,,48,,,,,,,,2,2,Appartement,32,2,,,,,,1.450533,43.631915
2017-189043,2017-07-11,000001,Vente,138000,46,,CHE DE HEREDIA,4216,31500,31555,Toulouse,31,,,31555834AT0108,,,111,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.473861,43.613635
2017-189043,2017-07-11,000001,Vente,138000,46,,CHE DE HEREDIA,4216,31500,31555,Toulouse,31,,,31555834AT0108,,,101,78.35,91,,,,,,,,2,2,Appartement,73,4,,,,,,1.473861,43.613635
2017-189044,2017-07-17,000001,Vente en l'état futur d'achèvement,266900,12,,RUE BELLOC CITE,1028,31500,31555,Toulouse,31,,,31555834AO0270,,,16,,,,,,,,,,1,2,Appartement,64,3,,,,,,1.474953,43.606935
2017-189044,2017-07-17,000001,Vente en l'état futur d'achèvement,266900,12,,RUE BELLOC CITE,1028,31500,31555,Toulouse,31,,,31555834AO0270,,,45,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.474953,43.606935
2017-189045,2017-07-10,000001,Vente,107232,75,,RUE LOUIS PLANA,5396,31500,31555,Toulouse,31,,,31555834AT0119,,,9,67.85,,,,,,,,,1,2,Appartement,67,3,,,,,,1.476928,43.612805
2017-189045,2017-07-10,000001,Vente,107232,75,,RUE LOUIS PLANA,5396,31500,31555,Toulouse,31,,,31555834AT0119,,,47,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.476928,43.612805
2017-189046,2017-07-19,000001,Vente,104640,12,,RUE BARONIE,0864,31000,31555,Toulouse,31,,,31555819AB0042,,,31,18.8,,,,,,,,,1,2,Appartement,23,1,S,sols,,,10,1.445093,43.602071
2017-189047,2017-07-10,000001,Vente,151000,12,,RUE PIERRE SALIES,6914,31000,31555,Toulouse,31,,,31555826AB0235,,,134,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.427818,43.609429
2017-189047,2017-07-10,000001,Vente,151000,12,,RUE PIERRE SALIES,6914,31000,31555,Toulouse,31,,,31555826AB0235,,,10,39.48,,,,,,,,,1,2,Appartement,39,2,,,,,,1.427818,43.609429
2017-189048,2017-07-20,000001,Vente,84000,16,,RUE JEAN PIERRE BLANCHARD,3492,31400,31555,Toulouse,31,,,31555813AC0033,,,19,21.55,,,,,,,,,1,2,Appartement,22,1,,,,,,1.448328,43.587762
2017-189048,2017-07-20,000001,Vente,84000,14,,RUE JEAN PIERRE BLANCHARD,3492,31400,31555,Toulouse,31,,,31555813AC0033,,,71,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.448328,43.587762
2017-189049,2017-07-03,000001,Vente,15000,3,,RUE MONTMORENCY,6064,31200,31555,Toulouse,31,,,31555802AD0341,,,164,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.427528,43.613412
2017-189051,2017-07-10,000001,Vente en l'état futur d'achèvement,254000,21,,BD SILVIO TRENTIN,8356,31200,31555,Toulouse,31,,,31555829AL0448,,,29,,,,,,,,,,1,2,Appartement,59,3,,,,,,1.42738,43.62408
2017-189051,2017-07-10,000001,Vente en l'état futur d'achèvement,254000,21,,BD SILVIO TRENTIN,8356,31200,31555,Toulouse,31,,,31555829AL0448,,,10,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.42738,43.62408
2017-189052,2017-07-07,000001,Vente en l'état futur d'achèvement,247300,75,,CHE DE LA BUTTE,1468,31400,31555,Toulouse,31,,,31555837AC0006,,,37,,,,,,,,,,1,2,Appartement,61,3,,,,,,1.471386,43.579805
2017-189052,2017-07-07,000001,Vente en l'état futur d'achèvement,247300,75,,CHE DE LA BUTTE,1468,31400,31555,Toulouse,31,,,31555837AC0006,,,97,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.471386,43.579805
2017-189052,2017-07-07,000001,Vente en l'état futur d'achèvement,247300,75,,CHE DE LA BUTTE,1468,31400,31555,Toulouse,31,,,31555837AC0006,,,98,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.471386,43.579805
2017-189053,2017-07-06,000001,Vente en l'état futur d'achèvement,185000,21,,BD SILVIO TRENTIN,8356,31200,31555,Toulouse,31,,,31555829AL0448,,,28,,,,,,,,,,1,2,Appartement,36,2,,,,,,1.42738,43.62408
2017-189053,2017-07-06,000001,Vente en l'état futur d'achèvement,185000,21,,BD SILVIO TRENTIN,8356,31200,31555,Toulouse,31,,,31555829AL0448,,,14,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.42738,43.62408
2017-189054,2017-07-06,000001,Vente,170000,10,,RUE ANNA POLITKOVSKAIA,0361,31200,31555,Toulouse,31,,,31555801AD0399,,,37,84,,,,,,,,,1,2,Appartement,85,4,,,,,,1.421314,43.612972
2017-189054,2017-07-06,000001,Vente,170000,6,,RUE ANNA POLITKOVSKAIA,0361,31200,31555,Toulouse,31,,,31555801AD0399,,,371,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.421314,43.612972
2017-189055,2017-07-06,000001,Vente,128000,10,,RUE CLAUDIUS ROUGENET,2125,31500,31555,Toulouse,31,,,31555835AC0051,,,117,73.24,,,,,,,,,1,2,Appartement,71,3,,,,,,1.484864,43.599881
2017-189055,2017-07-06,000001,Vente,128000,10,,RUE CLAUDIUS ROUGENET,2125,31500,31555,Toulouse,31,,,31555835AC0051,,,166,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.484864,43.599881
2017-189057,2017-07-06,000001,Vente,140000,51,B,CHE RAYNAL,7324,31200,31555,Toulouse,31,,,31555831AR0121,,,101,70.91,92,,,,,,,,2,2,Appartement,66,4,,,,,,1.452111,43.629109
2017-189057,2017-07-06,000001,Vente,140000,51,B,CHE RAYNAL,7324,31200,31555,Toulouse,31,,,31555831AR0121,,,42,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.452111,43.629109
2017-189057,2017-07-06,000001,Vente,140000,51,B,CHE RAYNAL,7324,31200,31555,Toulouse,31,,,31555831AR0121,,,119,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.452111,43.629109
2017-189058,2017-07-05,000001,Vente en l'état futur d'achèvement,137000,173,,AV JEAN CHAUBET,4540,31500,31555,Toulouse,31,,,31555834AN0075,,,5,,,,,,,,,,1,,,,,,,,,,1.483407,43.607147
2017-189058,2017-07-05,000001,Vente en l'état futur d'achèvement,137000,173,,AV JEAN CHAUBET,4540,31500,31555,Toulouse,31,,,31555834AN0075,,,103,,,,,,,,,,1,,,,,,,,,,1.483407,43.607147
2017-189059,2017-07-05,000001,Vente en l'état futur d'achèvement,183000,,,CHE DE LA BUTTE,1468,31400,31555,Toulouse,31,,,31555837AC0003,,,156,,,,,,,,,,1,,,,,,,,,,1.470841,43.579966
2017-189059,2017-07-05,000001,Vente en l'état futur d'achèvement,183000,,,CHE DE LA BUTTE,1468,31400,31555,Toulouse,31,,,31555837AC0003,,,68,,,,,,,,,,1,2,Appartement,41,2,,,,,,1.470841,43.579966
2017-189060,2017-07-10,000001,Vente en l'état futur d'achèvement,187900,75,,CHE DE LA BUTTE,1468,31400,31555,Toulouse,31,,,31555837AC0006,,,35,,,,,,,,,,1,2,Appartement,44,2,,,,,,1.471386,43.579805
2017-189060,2017-07-10,000001,Vente en l'état futur d'achèvement,187900,75,,CHE DE LA BUTTE,1468,31400,31555,Toulouse,31,,,31555837AC0006,,,57,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.471386,43.579805
2017-189062,2017-07-06,000001,Vente en l'état futur d'achèvement,339000,,,RUE LOUIS PLANA,5396,31500,31555,Toulouse,31,,,31555834AP0314,,,47,,,,,,,,,,1,2,Appartement,90,4,,,,,,1.478247,43.610614
2017-189062,2017-07-06,000001,Vente en l'état futur d'achèvement,339000,,,RUE LOUIS PLANA,5396,31500,31555,Toulouse,31,,,31555834AP0314,,,62,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.478247,43.610614
2017-189063,2017-07-12,000001,Vente,8000,2,,RUE DES SAULES,8164,31400,31555,Toulouse,31,,,31555813AD0132,,,201,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.44278,43.584324
2017-189064,2017-07-07,000001,Vente,10000,1,,RUE DES REDOUTES,7358,31500,31555,Toulouse,31,,,31555834AB0190,,,248,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.460923,43.614819
2017-189065,2017-07-03,000001,Vente,494000,39,,RUE DE DUNKERQUE,2816,31200,31555,Toulouse,31,,,31555802AC0129,,,,,,,,,,,,,0,1,Maison,90,3,S,sols,,,197,1.43345,43.619256
2017-189065,2017-07-03,000001,Vente,494000,37,,RUE DE DUNKERQUE,2816,31200,31555,Toulouse,31,,,31555802AC0130,,,,,,,,,,,,,0,1,Maison,36,2,S,sols,,,96,1.433526,43.619198
2017-189067,2017-07-07,000001,Vente,100000,66,,CHE MICHOUN,5932,31500,31555,Toulouse,31,,,31555833AK0002,,,37,,43,61.11,,,,,,,2,2,Appartement,59,3,,,,,,1.467404,43.625484
2017-189067,2017-07-07,000001,Vente,100000,66,,CHE MICHOUN,5932,31500,31555,Toulouse,31,,,31555833AK0002,,,57,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.467404,43.625484
2017-189068,2017-07-03,000001,Vente,131000,77,,RUE DES TRENTE SIX PONTS,8556,31400,31555,Toulouse,31,,,31555814AB0374,,,15,45.22,35,,,,,,,,2,2,Appartement,43,2,,,,,,1.449592,43.589493
2017-189068,2017-07-03,000001,Vente,131000,77,,RUE DES TRENTE SIX PONTS,8556,31400,31555,Toulouse,31,,,31555814AB0374,,,44,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.449592,43.589493
2017-189070,2017-07-03,000001,Vente,94600,45,,RUE BAYARD,0920,31000,31555,Toulouse,31,,,31555822AB0708,,,14,,6,73.7,,,,,,,2,2,Appartement,69,3,,,,,,1.450046,43.610266
2017-189071,2017-07-10,000001,Vente,130000,6,,RUE BARDOU,0846,31200,31555,Toulouse,31,,,31555829AP0268,,,66,42.82,,,,,,,,,1,2,Appartement,43,2,,,,,,1.406204,43.616478
2017-189071,2017-07-10,000001,Vente,130000,6,,RUE BARDOU,0846,31200,31555,Toulouse,31,,,31555829AP0268,,,207,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.406204,43.616478
2017-189075,2017-07-07,000001,Vente,340000,13,,RUE ALFRED DE VIGNY,0176,31400,31555,Toulouse,31,,,31555811AC0079,,,,,,,,,,,,,0,1,Maison,70,3,S,sols,,,359,1.460996,43.582797
2017-189076,2017-07-05,000001,Vente en l'état futur d'achèvement,249900,13,,RUE TREICH,8548,31500,31555,Toulouse,31,,,31555834AE0137,,,4,,,,,,,,,,1,,,,,,,,,,1.474744,43.618613
2017-189076,2017-07-05,000001,Vente en l'état futur d'achèvement,249900,13,,RUE TREICH,8548,31500,31555,Toulouse,31,,,31555834AE0137,,,36,,,,,,,,,,1,,,,,,,,,,1.474744,43.618613
2017-189076,2017-07-05,000001,Vente en l'état futur d'achèvement,249900,13,,RUE TREICH,8548,31500,31555,Toulouse,31,,,31555834AE0137,,,35,,,,,,,,,,1,,,,,,,,,,1.474744,43.618613
2017-189076,2017-07-05,000001,Vente en l'état futur d'achèvement,249900,13,,RUE TREICH,8548,31500,31555,Toulouse,31,,,31555834AE0137,,,18,,,,,,,,,,1,,,,,,,,,,1.474744,43.618613
2017-189077,2017-07-13,000001,Vente,192000,17,,AV CAMILLE PUJOL,1584,31500,31555,Toulouse,31,,,31555807AB0779,,,32,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.459543,43.601663
2017-189077,2017-07-13,000001,Vente,192000,17,,AV CAMILLE PUJOL,1584,31500,31555,Toulouse,31,,,31555807AB0779,,,60,58.66,,,,,,,,,1,2,Appartement,60,3,,,,,,1.459543,43.601663
2017-189078,2017-07-18,000001,Vente en l'état futur d'achèvement,220000,,,RTE D'ALBI,0124,31200,31555,Toulouse,31,,,31555831AI0147,,,236,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.46434,43.640819
2017-189078,2017-07-18,000001,Vente en l'état futur d'achèvement,220000,,,RTE D'ALBI,0124,31200,31555,Toulouse,31,,,31555831AI0147,,,134,,,,,,,,,,1,2,Appartement,69,3,,,,,,1.46434,43.640819
2017-189079,2017-07-06,000001,Vente,425000,,,RUE ANDRE VASSEUR,0328,31200,31555,Toulouse,31,,,31555833AD0445,,,,,,,,,,,,,0,,,,,S,sols,,,1682,1.474652,43.636245
2017-189079,2017-07-06,000001,Vente,425000,42,,RUE ANDRE VASSEUR,0328,31200,31555,Toulouse,31,,,31555833AD0447,,,,,,,,,,,,,0,,,,,S,sols,,,90,1.474576,43.636077
2017-189080,2017-07-18,000001,Vente,140900,3,,RUE DE LA VERGE D'OR,8796,31000,31555,Toulouse,31,,,31555824AB0315,,,24,,,,,,,,,,1,2,Appartement,42,2,,,,,,1.439822,43.610621
2017-189081,2017-07-07,000001,Vente,125000,1,,RUE ELVIRE,2944,31400,31555,Toulouse,31,,,31555812AH0021,,,23,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.447182,43.578623
2017-189081,2017-07-07,000001,Vente,125000,1,,RUE ELVIRE,2944,31400,31555,Toulouse,31,,,31555812AH0021,,,18,,,,,,,,,,1,2,Appartement,50,2,,,,,,1.447182,43.578623
2017-189083,2017-07-12,000001,Vente,313000,2,,RUE JEAN MICOUD,4612,31500,31555,Toulouse,31,,,31555807AB0703,,,4,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.462718,43.600982
2017-189083,2017-07-12,000001,Vente,313000,2,,RUE JEAN MICOUD,4612,31500,31555,Toulouse,31,,,31555807AB0703,,,12,86.19,,,,,,,,,1,2,Appartement,85,4,,,,,,1.462718,43.600982
2017-189084,2017-07-07,000001,Vente en l'état futur d'achèvement,319000,51,,CHE DES CARMES,1700,31400,31555,Toulouse,31,,,31555837AT0246,,,,,,,,,,,,,0,,,,,S,sols,,,222,,
2017-189084,2017-07-07,000001,Vente en l'état futur d'achèvement,319000,51,,CHE DES CARMES,1700,31400,31555,Toulouse,31,,,31555837AT0257,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,PARC,Parc,1,,
2017-189084,2017-07-07,000001,Vente en l'état futur d'achèvement,319000,51,T,CHE DES CARMES,1700,31400,31555,Toulouse,31,,,31555837AT0238,,,,,,,,,,,,,0,1,Maison,270,6,S,sols,,,153,,
2017-189084,2017-07-07,000001,Vente en l'état futur d'achèvement,319000,,,LES CARMES,B058,31400,31555,Toulouse,31,,,31555837AT0248,,,,,,,,,,,,,0,,,,,S,sols,,,9,,
2017-189085,2017-07-03,000001,Vente,182609,160,,RUE DU FAUBOURG BONNEFOY,3204,31500,31555,Toulouse,31,,,31555805AB0017,,,157,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.459955,43.626421
2017-189085,2017-07-03,000001,Vente,182609,160,,RUE DU FAUBOURG BONNEFOY,3204,31500,31555,Toulouse,31,,,31555805AB0017,,,109,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.459955,43.626421
2017-189085,2017-07-03,000001,Vente,182609,160,,RUE DU FAUBOURG BONNEFOY,3204,31500,31555,Toulouse,31,,,31555805AB0017,,,146,72.22,,,,,,,,,1,2,Appartement,68,4,,,,,,1.459955,43.626421
2017-189086,2017-07-18,000001,Vente,212000,5,,RUE BOYER FONFREDE,1392,31000,31555,Toulouse,31,,,31555818AB0605,,,1,,13,50.93,,,,,,,2,2,Appartement,55,2,,,,,,1.440361,43.601626
2017-189087,2017-07-07,000001,Vente,288500,17,,RUE ANDRE HAON,0325,31200,31555,Toulouse,31,,,31555830AD0266,,,,,,,,,,,,,0,1,Maison,90,4,S,sols,,,556,1.43402,43.656583
2017-189088,2017-07-04,000001,Vente,206000,13,,RUE TEMPONIERES,8428,31000,31555,Toulouse,31,,,31555818AB0400,,,27,47.53,4,,,,,,,,2,4,Local industriel. commercial ou assimilé,66,0,,,,,,1.443195,43.601626
2017-189090,2017-07-18,000001,Vente en l'état futur d'achèvement,191900,,,CHE DE PECHBUSQUE,6684,31400,31555,Toulouse,31,,,31555839AN0141,,,19,,,,,,,,,,1,,,,,,,,,,1.452307,43.546491
2017-189090,2017-07-18,000001,Vente en l'état futur d'achèvement,191900,,,CHE DE PECHBUSQUE,6684,31400,31555,Toulouse,31,,,31555839AN0141,,,49,,,,,,,,,,1,,,,,,,,,,1.452307,43.546491
2017-189090,2017-07-18,000001,Vente en l'état futur d'achèvement,191900,,,CHE DE PECHBUSQUE,6684,31400,31555,Toulouse,31,,,31555839AN0141,,,91,,,,,,,,,,1,,,,,,,,,,1.452307,43.546491
2017-189091,2017-07-18,000001,Vente,415000,109,,CHE DE LA BUTTE,1468,31400,31555,Toulouse,31,,,31555837AD0236,,,,,,,,,,,,,0,1,Maison,95,5,S,sols,,,332,1.468425,43.581327
2017-189092,2017-07-05,000001,Vente en l'état futur d'achèvement,199000,102,,RTE DE BLAGNAC,1180,31200,31555,Toulouse,31,,,31555829AO0054,,,20,,,,,,,,,,1,2,Appartement,43,2,,,,,,1.409829,43.616041
2017-189092,2017-07-05,000001,Vente en l'état futur d'achèvement,199000,102,,RTE DE BLAGNAC,1180,31200,31555,Toulouse,31,,,31555829AO0054,,,54,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.409829,43.616041
2017-189093,2017-07-13,000001,Vente,11500,77,,RUE DES TRENTE SIX PONTS,8556,31400,31555,Toulouse,31,,,31555814AB0374,,,33,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.449592,43.589493
2017-189093,2017-07-13,000001,Vente,11500,77,,RUE DES TRENTE SIX PONTS,8556,31400,31555,Toulouse,31,,,31555814AB0374,,,50,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.449592,43.589493
2017-189094,2017-07-03,000001,Vente,665200,46,,RUE PRADAL,7080,31400,31555,Toulouse,31,,,31555810AE0086,,,,,,,,,,,,,0,1,Maison,182,6,S,sols,,,421,1.464261,43.590094
2017-189095,2017-07-07,000001,Vente en l'état futur d'achèvement,220000,,,RTE D'ALBI,0124,31200,31555,Toulouse,31,,,31555831AI0147,,,131,,,,,,,,,,1,2,Appartement,64,3,,,,,,1.46434,43.640819
2017-189095,2017-07-07,000001,Vente en l'état futur d'achèvement,220000,,,RTE D'ALBI,0124,31200,31555,Toulouse,31,,,31555831AI0147,,,235,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.46434,43.640819
2017-189097,2017-07-18,000001,Vente,116050,11,,RUE ST THOMAS D AQUIN,7996,31400,31555,Toulouse,31,,,31555812AC0215,,,6,34.45,,,,,,,,,1,2,Appartement,39,1,,,,,,1.44678,43.580202
2017-189098,2017-07-13,000001,Vente,959900,17,,RUE ST BERTRAND,7720,31500,31555,Toulouse,31,,,31555806AE0236,,,,,,,,,,,,,0,1,Maison,172,4,S,sols,,,252,1.458045,43.606189
2017-189099,2017-07-13,000001,Vente,77000,19,,RUE SAINTE MARTHE,8052,31000,31555,Toulouse,31,,,31555822AB0084,,,22,20.94,,,,,,,,,1,2,Appartement,21,1,,,,,,1.449329,43.6121
2017-189100,2017-07-10,000001,Vente,595000,66,,RUE DE LA SAINTE FAMILLE,8028,31200,31555,Toulouse,31,,,31555802AC0065,,,,,,,,,,,,,0,1,Maison,175,5,S,sols,,,266,1.432158,43.617104
2017-189101,2017-07-17,000001,Vente,81200,25,,RUE ACHILLE VIADIEU,0040,31400,31555,Toulouse,31,,,31555813AD0476,,,109,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.44366,43.585251
2017-189101,2017-07-17,000001,Vente,81200,25,,RUE ACHILLE VIADIEU,0040,31400,31555,Toulouse,31,,,31555813AD0476,,,48,,9,,,,,,,,2,2,Appartement,19,1,,,,,,1.44366,43.585251
2017-189102,2017-07-18,000001,Vente en l'état futur d'achèvement,156000,155,,CHE DES IZARDS,4380,31200,31555,Toulouse,31,,,31555830AH0028,,,20,,,,,,,,,,1,,,,,,,,,,1.442519,43.65125
2017-189102,2017-07-18,000001,Vente en l'état futur d'achèvement,156000,155,,CHE DES IZARDS,4380,31200,31555,Toulouse,31,,,31555830AH0028,,,98,,,,,,,,,,1,,,,,,,,,,1.442519,43.65125
2017-189103,2017-07-18,000001,Vente en l'état futur d'achèvement,159000,155,,CHE DES IZARDS,4380,31200,31555,Toulouse,31,,,31555830AH0028,,,62,,,,,,,,,,1,,,,,,,,,,1.442519,43.65125
2017-189103,2017-07-18,000001,Vente en l'état futur d'achèvement,159000,155,,CHE DES IZARDS,4380,31200,31555,Toulouse,31,,,31555830AH0028,,,160,,,,,,,,,,1,,,,,,,,,,1.442519,43.65125
2017-189105,2017-07-11,000001,Vente en l'état futur d'achèvement,207000,155,,CHE DES IZARDS,4380,31200,31555,Toulouse,31,,,31555830AH0028,,,148,,,,,,,,,,1,,,,,,,,,,1.442519,43.65125
2017-189105,2017-07-11,000001,Vente en l'état futur d'achèvement,207000,155,,CHE DES IZARDS,4380,31200,31555,Toulouse,31,,,31555830AH0028,,,53,,,,,,,,,,1,,,,,,,,,,1.442519,43.65125
